month,town,flat_type,addresses,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,searchval,X,Y,lat,long,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
2020-08,PUNGGOL,3 ROOM,672B EDGEFIELD PLAINS,01 TO 03,65,Model A,2015,94 years 04 months,315000,WATERWAY BANKS,36790.93449,43166.17893,1.40665275,103.9123125,1163.427644,15247.39455,784.6366548
2020-08,PUNGGOL,3 ROOM,672B EDGEFIELD PLAINS,07 TO 09,65,Model A,2015,94 years 05 months,340000,WATERWAY BANKS,36790.93449,43166.17893,1.40665275,103.9123125,1163.427644,15247.39455,784.6366548
2020-08,PUNGGOL,3 ROOM,670A EDGEFIELD PLAINS,10 TO 12,68,Premium Apartment,2016,94 years 10 months,365000,WATERWAY RIDGES,36863.08038,43025.82423,1.405383412,103.9129608,1215.280486,15153.37331,842.9320435
2020-08,PUNGGOL,3 ROOM,670A EDGEFIELD PLAINS,07 TO 09,68,Premium Apartment,2016,94 years 10 months,360000,WATERWAY RIDGES,36863.08038,43025.82423,1.405383412,103.9129608,1215.280486,15153.37331,842.9320435
2020-08,PUNGGOL,3 ROOM,670A EDGEFIELD PLAINS,04 TO 06,68,Premium Apartment,2016,94 years 10 months,350000,WATERWAY RIDGES,36863.08038,43025.82423,1.405383412,103.9129608,1215.280486,15153.37331,842.9320435
2020-08,PUNGGOL,3 ROOM,664A PUNGGOL DR,10 TO 12,65,Model A,2016,94 years 10 months,345000,WATERWAY SUNBEAM,37369.454,42367.78446,1.399432183,103.9175107,1809.922353,14810.05581,1500.673968
2020-08,PUNGGOL,3 ROOM,663A PUNGGOL DR,13 TO 15,65,Model A,2016,94 years 10 months,375000,WATERWAY SUNBEAM,37321.52084,42457.49168,1.400243477,103.91708,1737.452551,14864.92197,1419.323221
2020-08,PUNGGOL,3 ROOM,663A PUNGGOL DR,16 TO 18,65,Model A,2016,94 years 10 months,370000,WATERWAY SUNBEAM,37321.52084,42457.49168,1.400243477,103.91708,1737.452551,14864.92197,1419.323221
2020-08,PUNGGOL,3 ROOM,259B PUNGGOL FIELD,04 TO 06,68,Model A,2016,94 years 11 months,327000,PUNGGOL TOPAZ,34890.87465,42859.33767,1.403878308,103.8952388,764.1359981,14213.22791,456.0229758
2020-08,PUNGGOL,3 ROOM,207C PUNGGOL PL,07 TO 09,67,Model A,2014,92 years 11 months,350000,PUNGGOL SAILS,35459.54538,42502.78944,1.400653675,103.9003487,473.9181396,14086.27276,217.1990641
2020-08,PUNGGOL,3 ROOM,210C PUNGGOL PL,10 TO 12,67,Model A,2014,93 years 04 months,353000,PUNGGOL CREST,35411.35563,42392.29369,1.399654404,103.8999156,595.146404,13965.05077,271.0692448
2020-08,PUNGGOL,3 ROOM,310C PUNGGOL WALK,13 TO 15,67,Premium Apartment,2016,94 years 10 months,376000,WATERWAY TERRACES II,35409.40359,43504.29761,1.409710961,103.8998984,623.74259,15003.25779,781.3396193
2020-08,PUNGGOL,3 ROOM,308A PUNGGOL WALK,01 TO 03,67,Premium Apartment,2016,94 years 08 months,395000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,3 ROOM,310A PUNGGOL WALK,10 TO 12,67,Premium Apartment,2016,94 years 11 months,385000,WATERWAY TERRACES II,35568.34785,43392.61341,1.408700889,103.9013266,469.8529359,14956.62008,587.081427
2020-08,PUNGGOL,3 ROOM,308B PUNGGOL WALK,07 TO 09,67,Premium Apartment,2016,94 years 07 months,415000,WATERWAY TERRACES I,35374.07262,43289.31741,1.407766768,103.8995809,453.2045725,14788.65561,669.7388343
2020-08,PUNGGOL,3 ROOM,308A PUNGGOL WALK,16 TO 18,67,Premium Apartment,2016,94 years 07 months,438000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,3 ROOM,308C PUNGGOL WALK,10 TO 12,67,Premium Apartment,2016,94 years 07 months,410000,WATERWAY TERRACES I,35317.70616,43315.87387,1.408006949,103.8990744,509.6225291,14793.29802,691.2267617
2020-08,PUNGGOL,3 ROOM,261A PUNGGOL WAY,10 TO 12,68,Model A,2016,94 years 10 months,378000,PUNGGOL TOPAZ,35064.97388,43090.62175,1.405969915,103.8968033,607.429453,14491.8799,512.8503614
2020-08,PUNGGOL,3 ROOM,256C SUMANG WALK,10 TO 12,68,Model A,2016,95 years 04 months,350000,PUNGGOL OPAL,34965.61813,43027.82594,1.405402037,103.8959105,692.3367952,14398.20034,511.6823921
2020-08,PUNGGOL,3 ROOM,256D SUMANG WALK,04 TO 06,68,Model A,2016,95 years 04 months,335000,PUNGGOL OPAL,34976.43706,42977.69868,1.404948702,103.8960077,676.4218057,14354.54969,466.0207431
2020-08,PUNGGOL,4 ROOM,134 EDGEDALE PLAINS,01 TO 03,91,Premium Apartment,2003,82 years 04 months,350000,HDB-PUNGGOL,36553.75469,41583.03008,1.392335405,103.9101808,1631.563621,13722.99951,1542.155689
2020-08,PUNGGOL,4 ROOM,670B EDGEFIELD PLAINS,16 TO 18,93,Premium Apartment,2016,94 years 11 months,481000,WATERWAY RIDGES,36898.68978,43019.27593,1.40532418,103.9132807,1250.305303,15163.60961,878.5145877
2020-08,PUNGGOL,4 ROOM,615A EDGEFIELD PLAINS,16 TO 18,92,Model A,2012,91 years 05 months,468888,PUNGGOL SPRING,36482.51521,42857.42261,1.403860564,103.909541,834.6294338,14832.56722,490.5451231
2020-08,PUNGGOL,4 ROOM,671B EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,94 years 04 months,440000,WATERWAY BANKS,36722.69587,43115.13881,1.406191183,103.9116993,1086.848103,15171.09887,708.9871715
2020-08,PUNGGOL,4 ROOM,615A EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,91 years 04 months,410000,PUNGGOL SPRING,36482.51521,42857.42261,1.403860564,103.909541,834.6294338,14832.56722,490.5451231
2020-08,PUNGGOL,4 ROOM,670C EDGEFIELD PLAINS,07 TO 09,93,Premium Apartment,2016,94 years 10 months,490000,WATERWAY RIDGES,36971.30909,43021.34369,1.405342858,103.9139333,1322.903534,15198.54671,951.1398372
2020-08,PUNGGOL,4 ROOM,671A EDGEFIELD PLAINS,04 TO 06,90,Model A,2015,94 years 04 months,425000,WATERWAY BANKS,36758.45925,43100.55061,1.406059242,103.9120207,1119.8179,15173.77687,742.7028734
2020-08,PUNGGOL,4 ROOM,673C EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,94 years 05 months,405000,WATERWAY BANKS,36599.45323,43229.0725,1.407221594,103.9105919,993.7452548,15220.39541,616.246348
2020-08,PUNGGOL,4 ROOM,670B EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,94 years 10 months,495000,WATERWAY RIDGES,36898.68978,43019.27593,1.40532418,103.9132807,1250.305303,15163.60961,878.5145877
2020-08,PUNGGOL,4 ROOM,673A EDGEFIELD PLAINS,16 TO 18,90,Model A,2015,94 years 04 months,460000,WATERWAY BANKS,36713.12123,43168.82741,1.406676726,103.9116133,1087.904656,15215.39171,708.908968
2020-08,PUNGGOL,4 ROOM,615A EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,91 years 04 months,4.00E+05,PUNGGOL SPRING,36482.51521,42857.42261,1.403860564,103.909541,834.6294338,14832.56722,490.5451231
2020-08,PUNGGOL,4 ROOM,623C PUNGGOL CTRL,10 TO 12,94,Model A,2014,92 years 08 months,438888,PUNGGOL SPECTRA,36695.92163,42389.95164,1.399632865,103.9114585,1179.075465,14507.40412,926.9793726
2020-08,PUNGGOL,4 ROOM,652 PUNGGOL CTRL,01 TO 03,91,Premium Apartment,2005,83 years 06 months,343000,EASTDALE,37172.13862,42093.65402,1.396953111,103.9157376,1739.866155,14472.58205,1482.301725
2020-08,PUNGGOL,4 ROOM,651 PUNGGOL CTRL,10 TO 12,90,Premium Apartment,2005,83 years 06 months,360000,EASTDALE,37135.72884,42084.11255,1.396866833,103.9154104,1712.904452,14446.26039,1460.36492
2020-08,PUNGGOL,4 ROOM,602A PUNGGOL CTRL,13 TO 15,94,Model A,2012,90 years 11 months,468888,PUNGGOL VISTA,36212.80187,42815.39252,1.403480538,103.9071174,573.8201956,14678.67224,282.2117938
2020-08,PUNGGOL,4 ROOM,622B PUNGGOL CTRL,10 TO 12,94,Model A,2014,92 years 08 months,445000,PUNGGOL SPECTRA,36593.83613,42468.54861,1.400343698,103.9105412,1052.178741,14531.22664,798.4896289
2020-08,PUNGGOL,4 ROOM,303C PUNGGOL CTRL,01 TO 03,93,Premium Apartment,2010,88 years 11 months,406000,CORALINUS,36010.57033,42878.58254,1.404052062,103.9053002,363.3801469,14652.52692,142.9513003
2020-08,PUNGGOL,4 ROOM,647 PUNGGOL CTRL,13 TO 15,90,Premium Apartment,2005,83 years 05 months,385000,EASTDALE,37140.4912,42216.38679,1.398063071,103.9154533,1654.776074,14564.62621,1382.049547
2020-08,PUNGGOL,4 ROOM,624A PUNGGOL CTRL,07 TO 09,94,Model A,2014,92 years 08 months,455000,PUNGGOL SPECTRA,36685.92502,42525.90852,1.400862412,103.9113687,1112.852367,14624.49539,831.2087408
2020-08,PUNGGOL,4 ROOM,624B PUNGGOL CTRL,13 TO 15,94,Model A,2014,92 years 08 months,465000,PUNGGOL SPECTRA,36724.74492,42512.32849,1.400739588,103.9117175,1153.976833,14630.07865,870.5714407
2020-08,PUNGGOL,4 ROOM,619A PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,92 years 02 months,452500,PUNGGOL BREEZE,36692.37337,42718.62223,1.402605242,103.9114267,1063.175823,14800.34679,737.6081102
2020-08,PUNGGOL,4 ROOM,664B PUNGGOL DR,04 TO 06,90,Model A,2016,94 years 11 months,425000,WATERWAY SUNBEAM,37407.37882,42437.7342,1.40006477,103.9178515,1825.472698,14890.01331,1506.069502
2020-08,PUNGGOL,4 ROOM,667A PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,94 years 07 months,465000,WATERWAY WOODCRESS,36975.5615,42718.08646,1.40260031,103.9139714,1341.777626,14929.69091,1002.651725
2020-08,PUNGGOL,4 ROOM,666B PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,94 years 06 months,515000,WATERWAY WOODCRESS,37120.98225,42629.23507,1.401796725,103.9152781,1501.130551,14919.27258,1169.079966
2020-08,PUNGGOL,4 ROOM,642B PUNGGOL DR,01 TO 03,91,Premium Apartment,2005,83 years 05 months,368000,THE MEADOWS,37229.74916,42240.8781,1.398284533,103.9162553,1725.421075,14629.92001,1441.771903
2020-08,PUNGGOL,4 ROOM,664A PUNGGOL DR,07 TO 09,90,Model A,2016,94 years 10 months,430000,WATERWAY SUNBEAM,37369.454,42367.78446,1.399432183,103.9175107,1809.922353,14810.05581,1500.673968
2020-08,PUNGGOL,4 ROOM,632B PUNGGOL DR,01 TO 03,91,Premium Apartment,2007,86 years 05 months,410000,EDGEDALE GREEN,36882.45159,42523.79882,1.400843273,103.9131347,1298.249179,14713.24518,996.6612285
2020-08,PUNGGOL,4 ROOM,618D PUNGGOL DR,16 TO 18,95,Premium Apartment,2013,92 years 02 months,440000,PUNGGOL BREEZE,36696.76698,42634.1515,1.401841319,103.9114662,1087.888266,14726.48535,780.3059887
2020-08,PUNGGOL,4 ROOM,663B PUNGGOL DR,07 TO 09,90,Model A,2016,94 years 10 months,440000,WATERWAY SUNBEAM,37351.41531,42515.84866,1.400771226,103.9173487,1751.195266,14930.7831,1424.807232
2020-08,PUNGGOL,4 ROOM,613D PUNGGOL DR,07 TO 09,93,Model A,2012,91 years 05 months,499000,DAMAI GROVE,36412.21836,42853.41601,1.403824351,103.9089093,765.0650297,14798.43236,426.5095943
2020-08,PUNGGOL,4 ROOM,632C PUNGGOL DR,10 TO 12,92,Premium Apartment,2007,86 years 04 months,418000,EDGEDALE GREEN,36859.47201,42540.03529,1.400990117,103.9129282,1271.293692,14717.01059,968.5850857
2020-08,PUNGGOL,4 ROOM,665C PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,94 years 06 months,518000,WATERWAY WOODCRESS,37029.8438,42595.49777,1.401491646,103.9144591,1419.774221,14846.15669,1096.489126
2020-08,PUNGGOL,4 ROOM,618A PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,92 years 01 month,462888,PUNGGOL BREEZE,36807.6739,42555.09767,1.401126351,103.9124627,1217.344407,14706.45481,916.2149736
2020-08,PUNGGOL,4 ROOM,619B PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,92 years 01 month,468000,PUNGGOL BREEZE,36649.56227,42749.13787,1.402881227,103.911042,1015.238123,14808.5567,686.0226178
2020-08,PUNGGOL,4 ROOM,664A PUNGGOL DR,07 TO 09,90,Model A,2016,94 years 10 months,465000,WATERWAY SUNBEAM,37369.454,42367.78446,1.399432183,103.9175107,1809.922353,14810.05581,1500.673968
2020-08,PUNGGOL,4 ROOM,666A PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,94 years 06 months,5.00E+05,WATERWAY WOODCRESS,37098.71285,42600.43905,1.401536312,103.915078,1485.606378,14883.17946,1158.397137
2020-08,PUNGGOL,4 ROOM,679B PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,95 years 02 months,490000,WATERWAY BROOKS,36362.54349,43129.03152,1.40631693,103.908463,737.9645788,15028.11912,359.4543369
2020-08,PUNGGOL,4 ROOM,618D PUNGGOL DR,10 TO 12,95,Premium Apartment,2013,92 years 01 month,455000,PUNGGOL BREEZE,36696.76698,42634.1515,1.401841319,103.9114662,1087.888266,14726.48535,780.3059887
2020-08,PUNGGOL,4 ROOM,619C PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,92 years 01 month,471000,PUNGGOL BREEZE,36611.14476,42695.18274,1.402393288,103.9106968,989.2331793,14742.79114,675.5370163
2020-08,PUNGGOL,4 ROOM,632C PUNGGOL DR,13 TO 15,90,Premium Apartment,2007,86 years 04 months,420000,EDGEDALE GREEN,36859.47201,42540.03529,1.400990117,103.9129282,1271.293692,14717.01059,968.5850857
2020-08,PUNGGOL,4 ROOM,678A PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,95 years 01 month,5.00E+05,WATERWAY BROOKS,36391.02841,43056.62811,1.405662132,103.908719,750.0044708,14974.17243,372.6626104
2020-08,PUNGGOL,4 ROOM,678A PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,95 years 01 month,480000,WATERWAY BROOKS,36391.02841,43056.62811,1.405662132,103.908719,750.0044708,14974.17243,372.6626104
2020-08,PUNGGOL,4 ROOM,638A PUNGGOL DR,07 TO 09,92,Premium Apartment,2005,83 years 05 months,375000,THE MEADOWS,37075.76718,42444.26706,1.400123957,103.9148717,1507.045802,14734.06463,1204.374541
2020-08,PUNGGOL,4 ROOM,168A PUNGGOL EAST,16 TO 18,92,Premium Apartment,2009,87 years 08 months,475000,THE SUNDIAL,37005.34901,41832.25514,1.394589169,103.9142388,1749.796861,14161.38679,1549.514098
2020-08,PUNGGOL,4 ROOM,167A PUNGGOL EAST,16 TO 18,92,Premium Apartment,2009,87 years 08 months,455000,THE SUNDIAL,37101.96348,41756.96562,1.393908248,103.9151069,1872.567445,14143.63557,1669.65112
2020-08,PUNGGOL,4 ROOM,167A PUNGGOL EAST,13 TO 15,92,Premium Apartment,2009,87 years 07 months,428888,THE SUNDIAL,37101.96348,41756.96562,1.393908248,103.9151069,1872.567445,14143.63557,1669.65112
2020-08,PUNGGOL,4 ROOM,205A PUNGGOL FIELD,10 TO 12,90,Model A,2004,83 years 03 months,402000,205A PUNGGOL FIELD SINGAPORE 821205,35655.75392,42267.15371,1.39852262,103.9021117,670.5934903,13945.89569,521.1145176
2020-08,PUNGGOL,4 ROOM,268B PUNGGOL FIELD,13 TO 15,99,Premium Apartment,2013,91 years 05 months,550000,PUNGGOL SAPPHIRE,35120.26686,42848.74054,1.403782416,103.8973001,537.8812193,14283.51099,274.4542743
2020-08,PUNGGOL,4 ROOM,259B PUNGGOL FIELD,16 TO 18,93,Model A,2016,94 years 11 months,475000,PUNGGOL TOPAZ,34890.87465,42859.33767,1.403878308,103.8952388,764.1359981,14213.22791,456.0229758
2020-08,PUNGGOL,4 ROOM,106C PUNGGOL FIELD,10 TO 12,85,Model A,2003,81 years 07 months,378000,HDB-PUNGGOL,36262.3264,42139.34987,1.397366642,103.9075622,1006.001739,14086.43723,919.3042458
2020-08,PUNGGOL,4 ROOM,267C PUNGGOL FIELD,07 TO 09,97,Premium Apartment,2013,91 years 05 months,520000,PUNGGOL SAPPHIRE,35233.68904,42904.95845,1.404290802,103.8983193,418.6589598,14377.13588,281.2987056
2020-08,PUNGGOL,4 ROOM,201C PUNGGOL FIELD,04 TO 06,90,Model A,2004,83 years,375000,201C PUNGGOL FIELD SINGAPORE 823201,35833.83609,42356.5989,1.399331482,103.903712,608.5300326,14100.80509,614.7597896
2020-08,PUNGGOL,4 ROOM,270B PUNGGOL FIELD,10 TO 12,97,Premium Apartment,2013,91 years 05 months,568000,PUNGGOL SAPPHIRE,35312.99283,42884.75006,1.404108025,103.8990319,341.8903376,14387.16811,258.0007802
2020-08,PUNGGOL,4 ROOM,259A PUNGGOL FIELD,16 TO 18,93,Model A,2016,94 years 10 months,493000,PUNGGOL TOPAZ,34925.25793,42853.26703,1.4038234,103.8955478,730.5678343,14219.31448,423.4457561
2020-08,PUNGGOL,4 ROOM,268C PUNGGOL FIELD,10 TO 12,97,Premium Apartment,2013,91 years 05 months,515000,PUNGGOL SAPPHIRE,35191.30778,42814.65586,1.403474149,103.8979384,475.3142115,14277.04386,207.737064
2020-08,PUNGGOL,4 ROOM,173B PUNGGOL FIELD,04 TO 06,90,Model A,2003,82 years 04 months,345000,HDB-PUNGGOL,36540.63473,42049.08814,1.396550267,103.910063,1258.19927,14131.29363,1107.606527
2020-08,PUNGGOL,4 ROOM,258C PUNGGOL FIELD,04 TO 06,93,Model A,2016,94 years 10 months,433000,PUNGGOL TOPAZ,35016.05162,42888.49118,1.404141932,103.8963636,636.9266019,14284.10754,373.5941071
2020-08,PUNGGOL,4 ROOM,205A PUNGGOL FIELD,13 TO 15,90,Model A,2004,83 years 02 months,390000,205A PUNGGOL FIELD SINGAPORE 821205,35655.75392,42267.15371,1.39852262,103.9021117,670.5934903,13945.89569,521.1145176
2020-08,PUNGGOL,4 ROOM,302A PUNGGOL PL,13 TO 15,93,Premium Apartment,2011,89 years 08 months,509000,CORALINUS,35915.31154,42919.6587,1.404423566,103.9044442,264.2807579,14651.68143,145.78336
2020-08,PUNGGOL,4 ROOM,289C PUNGGOL PL,13 TO 15,96,Premium Apartment,2013,91 years 08 months,542000,PUNGGOL ARCADIA,35812.40539,42601.82701,1.401549241,103.9035195,370.479022,14317.39548,469.69447
2020-08,PUNGGOL,4 ROOM,209B PUNGGOL PL,07 TO 09,92,Model A,2014,93 years 04 months,418000,PUNGGOL CREST,35524.84159,42400.71276,1.399730514,103.9009354,550.851844,14017.05525,333.5236157
2020-08,PUNGGOL,4 ROOM,207D PUNGGOL PL,10 TO 12,92,Model A,2014,92 years 10 months,482000,PUNGGOL SAILS,35499.57721,42535.17298,1.400946529,103.9007084,428.5436635,14131.82507,235.6366763
2020-08,PUNGGOL,4 ROOM,209B PUNGGOL PL,13 TO 15,92,Model A,2014,93 years 04 months,465000,PUNGGOL CREST,35524.84159,42400.71276,1.399730514,103.9009354,550.851844,14017.05525,333.5236157
2020-08,PUNGGOL,4 ROOM,209A PUNGGOL PL,07 TO 09,92,Model A,2014,93 years 04 months,448000,PUNGGOL CREST,35502.2108,42400.73065,1.399730681,103.9007321,556.4675661,14008.20097,317.5717641
2020-08,PUNGGOL,4 ROOM,301D PUNGGOL PL,01 TO 03,93,Premium Apartment,2011,89 years 07 months,445888,CORALINUS,36024.96557,42922.38022,1.404448148,103.9054296,373.7477763,14698.65352,98.65289669
2020-08,PUNGGOL,4 ROOM,273A PUNGGOL PL,10 TO 12,96,Premium Apartment,2013,91 years 11 months,527000,PUNGGOL REGALIA,35654.91308,42683.10279,1.402284312,103.9021043,251.8544433,14329.59141,374.5606175
2020-08,PUNGGOL,4 ROOM,306B PUNGGOL PL,04 TO 06,93,Premium Apartment,2012,90 years 11 months,450000,TREELODGE@PUNGGOL,36063.64466,43071.01154,1.405792305,103.9057772,434.9693708,14851.05168,67.09041867
2020-08,PUNGGOL,4 ROOM,604B PUNGGOL RD,10 TO 12,92,Model A,2012,91 years 01 month,445000,PUNGGOL LODGE,36222.76255,42860.59125,1.403889296,103.9072069,576.0412201,14724.13191,258.6125226
2020-08,PUNGGOL,4 ROOM,604A PUNGGOL RD,10 TO 12,92,Model A,2012,91 years 01 month,440000,PUNGGOL LODGE,36245.65443,42907.08005,1.404309717,103.9074126,594.8519669,14776.22107,252.633071
2020-08,PUNGGOL,4 ROOM,308B PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,94 years 08 months,5.00E+05,WATERWAY TERRACES I,35374.07262,43289.31741,1.407766768,103.8995809,453.2045725,14788.65561,669.7388343
2020-08,PUNGGOL,4 ROOM,310B PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,94 years 11 months,530000,WATERWAY TERRACES II,35509.94641,43461.36574,1.409322675,103.9008018,550.1644535,14999.43978,676.4140545
2020-08,PUNGGOL,4 ROOM,310C PUNGGOL WALK,07 TO 09,92,Premium Apartment,2016,94 years 11 months,518000,WATERWAY TERRACES II,35409.40359,43504.29761,1.409710961,103.8998984,623.74259,15003.25779,781.3396193
2020-08,PUNGGOL,4 ROOM,211D PUNGGOL WALK,07 TO 09,92,Model A,2014,92 years 09 months,450000,PUNGGOL RIPPLES,35331.54771,42533.96317,1.400935632,103.8991985,513.6901255,14066.38877,107.7332835
2020-08,PUNGGOL,4 ROOM,271B PUNGGOL WALK,16 TO 18,93,Premium Apartment,2014,92 years 09 months,540000,PUNGGOL RESIDENCES,35485.39729,42891.66869,1.40417055,103.9005811,171.1789125,14457.93998,331.4266511
2020-08,PUNGGOL,4 ROOM,308A PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,94 years 07 months,538000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,4 ROOM,308C PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,94 years 07 months,513000,WATERWAY TERRACES I,35317.70616,43315.87387,1.408006949,103.8990744,509.6225291,14793.29802,691.2267617
2020-08,PUNGGOL,4 ROOM,271C PUNGGOL WALK,13 TO 15,93,Premium Apartment,2014,92 years 08 months,540000,PUNGGOL RESIDENCES,35535.83786,42866.36054,1.403941659,103.9010343,133.7362195,14453.53016,346.2862758
2020-08,PUNGGOL,4 ROOM,213C PUNGGOL WALK,04 TO 06,93,Model A,2015,93 years 08 months,440000,PUNGGOL WAVES,35300.57194,42496.68342,1.400598495,103.8989202,562.3420348,14019.94889,135.2901543
2020-08,PUNGGOL,4 ROOM,310A PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,94 years 10 months,515000,WATERWAY TERRACES II,35568.34785,43392.61341,1.408700889,103.9013266,469.8529359,14956.62008,587.081427
2020-08,PUNGGOL,4 ROOM,271A PUNGGOL WALK,10 TO 12,93,Premium Apartment,2014,92 years 08 months,530000,PUNGGOL RESIDENCES,35456.21626,42844.65733,1.403745404,103.9003189,214.573366,14403.09659,276.1608437
2020-08,PUNGGOL,4 ROOM,310A PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,94 years 10 months,472000,WATERWAY TERRACES II,35568.34785,43392.61341,1.408700889,103.9013266,469.8529359,14956.62008,587.081427
2020-08,PUNGGOL,4 ROOM,308A PUNGGOL WALK,01 TO 03,92,Premium Apartment,2016,94 years 07 months,535000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,4 ROOM,308A PUNGGOL WALK,07 TO 09,92,Premium Apartment,2016,94 years 07 months,525000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,4 ROOM,272D PUNGGOL WALK,10 TO 12,97,Premium Apartment,2014,92 years 08 months,555555,PUNGGOL RESIDENCES,35472.31247,42732.76377,1.402733475,103.9004635,269.8170214,14304.97434,214.6682703
2020-08,PUNGGOL,4 ROOM,308A PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,94 years 07 months,528000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
2020-08,PUNGGOL,4 ROOM,308B PUNGGOL WALK,10 TO 12,92,Premium Apartment,2016,94 years 07 months,535000,WATERWAY TERRACES I,35374.07262,43289.31741,1.407766768,103.8995809,453.2045725,14788.65561,669.7388343
2020-08,PUNGGOL,4 ROOM,271D PUNGGOL WALK,10 TO 12,92,Premium Apartment,2014,92 years 08 months,540000,PUNGGOL RESIDENCES,35519.80551,42819.1077,1.403514326,103.9008903,174.6848497,14403.44497,302.8816143
2020-08,PUNGGOL,4 ROOM,308C PUNGGOL WALK,10 TO 12,92,Premium Apartment,2016,94 years 07 months,510000,WATERWAY TERRACES I,35317.70616,43315.87387,1.408006949,103.8990744,509.6225291,14793.29802,691.2267617
2020-08,PUNGGOL,4 ROOM,212A PUNGGOL WALK,10 TO 12,93,Model A,2015,93 years 08 months,460000,PUNGGOL WAVES,35307.62946,42426.14407,1.399960561,103.8989836,615.4607162,13956.86389,206.6425213
2020-08,PUNGGOL,4 ROOM,308A PUNGGOL WALK,01 TO 03,92,Premium Apartment,2016,94 years 07 months,543000,WATERWAY TERRACES I,35521.56974,43287.93816,1.407754256,103.9009062,379.9425851,14841.40535,566.7676802
